Order/PO Number,External ID,Model number,ASIN,Merchant SKU,Title,List price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor code,Fulfillment Center,Consolidation ID,Condition,Order date,Is Back Order,Freight terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency code,External ID type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio,Priority
69VED3RS,6221319270234,2224127218,B0DFCH499L,,"Junior Baby Boy High Collar Printed Pajama Set, 18 Months",EGP 282.24,0%,282.24,7,,7,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291086,2224131424,B0DFCH78LW,,"Junior 3pcs Baby Boy's Pants & Hooded jacket & Long sleeve Jumpsuit, 24 Months",EGP 427.63,0%,427.63,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276113,2224122312,B0DFCH8HP6,,"Junior Baby Boy Blue Dog 3D Front Pocket Long Sleeve Romper, 12 Months",EGP 299.34,0%,299.34,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291284,2224132324,B0DFCH9G6C,,"Junior Baby Boy Pajama Set, 24 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276212,2224122324,B0DFCHB6PH,,"Junior Baby Boy Dog 3D Long Sleeve Pajama, 24 Months",EGP 299.34,0%,299.34,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319268958,2224126109,B0DFCHB8TP,,"Junior Baby Boy Hooded Printed Romper, 9 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269757,2224127003,B0DFCHHXWG,,"Junior Baby Boy High Collar Printed Footed Romper, 3 Months",EGP 256.58,0%,256.58,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279572,2224125218,B0DFCHJCKS,,"Junior Baby Boy Printed Pajama Set, 18 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291154,2224132103,B0DFCHXSPW,,"Junior Baby Boy Striped Footed Romper, 3 Months",EGP 256.58,0%,256.58,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319290942,2224131206,B0DFCHYB82,,"Junior Baby Boy Romper & Hooded Jacket Set, 6 Months",EGP 413.38,0%,413.38,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279817,2224125318,B0DFCHZRDP,,"Junior Baby Boy Printed Pajama Set, 18 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291314,2224132409,B0DFCJ2P9R,,"Junior Baby Boy Pajama Set, 9 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269474,2224126324,B0DFCJ3CMK,,"Junior Baby Boy Printed Pajama Set, 24 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291253,2224132309,B0DFCJ3PKN,,"Junior Baby Boy Pajama Set, 9 Months",EGP 282.24,0%,282.24,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292281,2224180918,B0DFCJ4F2Y,,"Junior Baby Girl Long Sleeve Striped Pattern Pajama Set, 18 Months",EGP 282.24,0%,282.24,8,,8,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284026,2224129312,B0DFCJ4X9B,,"Junior Baby Boy Pajama Set, 12 months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277967,2224124006,B0DFCJ7HMV,,"Junior Baby Boy's Rounded Printed Romper, 6 Months",EGP 256.58,0%,256.58,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284040,2224129324,B0DFCJ8C69,,"Junior Baby Boy Pajama Set, 24 months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277219,2224123218,B0DFCJ8K5T,,"Junior Baby Boy Printed Long Sleeve Pajama Set, 18 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291321,2224132412,B0DFCJDD1T,,"Junior Baby Boy Pajama Set, 12 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319290997,2224131309,B0DFCJFCK9,,"junior Baby Boy Hooded Romper, 9 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269436,2224126318,B0DFCJK5YW,,"Junior Baby Boy Printed Pajama Set, 18 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319278568,2224124224,B0DFCJQN27,,"Junior Baby Boy's Printed Rounded Pajama Set, 24 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319270470,2224127318,B0DFCJR55C,,"Junior 3pcs Baby Boy's Pants & Hooded Fur jacket & Long sleeve Jumpsuit, 18 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291048,2224131406,B0DFCJR579,,"Junior 3pcs Baby Boy's Pants & Hooded jacket & Long sleeve Jumpsuit, 6 Months",EGP 427.63,0%,427.63,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291215,2224132209,B0DFCJS67C,,"Junior Baby Boy Striped Romper, 9 Months",EGP 256.58,0%,256.58,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284033,2224129318,B0DFCJWPNH,,"Junior Baby Boy Pajama Set, 18 months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291338,2224132418,B0DFCJZ1G8,,"Junior Baby Boy Pajama Set, 18 Months",EGP 427.63,0%,427.63,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291222,2224132212,B0DFCK5R5Q,,"Junior Baby Boy Striped Romper, 12 Months",EGP 256.58,0%,256.58,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291079,2224131418,B0DFCKBXPN,,"Junior 3pcs Baby Boy's Pants & Hooded jacket & Long sleeve Jumpsuit, 18 Months",EGP 427.63,0%,427.63,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292687,2224182606,B0DFCKFDBN,,"Junior Baby Girl's Printed Hooded Romper, 6 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276069,2224122309,B0DFCKHHF5,,"Junior Baby Boy Blue Dog 3D Front Pocket Long Sleeve Romper, 9 Months",EGP 299.34,0%,299.34,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277264,2224123224,B0DFCKL88C,,"Junior Baby Boy Printed Long Sleeve Pajama Set, 24 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291307,2224132406,B0DFCKNH4B,,"Junior Baby Boy Pajama Set, 6 Months",EGP 427.63,0%,427.63,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279770,2224125312,B0DFCKRZJD,,"Junior Baby Boy Printed Pajama Set, 12 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319270517,2224127324,B0DFCKS1PM,,"Junior 3pcs Baby Boy's Pants & Hooded Fur jacket & Long sleeve Jumpsuit, 24 Months",EGP 427.63,0%,427.63,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279657,2224125303,B0DFCKSXF7,,"Junior Baby Boy Printed Pajama Set, 3 Months",EGP 399.12,0%,399.12,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279459,2224125206,B0DFCL96SG,,"Junior Baby Boy Printed Pajama Set, 6 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275024,2224172312,B0DFWF2QYR,,"Junior Baby Boy 3pcs set Long Sleeve Hooded Jacket & Long Sleeve Jumpsuit & Pants, 12 Months",EGP 427.63,0%,427.63,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273662,2224120324,B0DFWGL6LP,,"Junior Baby Boy 3pcs set Hooded Jacket & Long Sleeve Jumpsuit & Printed Footed Pants, 18-24 Months",EGP 427.63,0%,427.63,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277516,2224123318,B0DFWGLJ7R,,"Junior Baby Boy 3pcs set Full Zipper Hoodie & Long Sleeve Jumpsuit & Printed Pants, 12-18 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319278735,2224124312,B0DFWGLN5Z,,"Junior Baby Boy 3pcs set Long Sleeve Jacket with side pocket & Long Sleeve Jumpsuit & Pants, 9-12 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319278698,2224124309,B0DFWGP92Q,,"Junior Baby Boy 3pcs set Long Sleeve Jacket with side pocket & Long Sleeve Jumpsuit & Pants, 6-9 Months",EGP 399.12,0%,399.12,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273518,2224120309,B0DFWGS2WL,,"Junior Baby Boy 3pcs set Hooded Jacket & Long Sleeve Jumpsuit & Printed Footed Pants, 6-9 Months",EGP 674.57,37%,427.63,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273617,2224120318,B0DFWGYB6T,,"Junior Baby Boy 3pcs set Hooded Jacket & Long Sleeve Jumpsuit & Printed Footed Pants, 12-18 Months",EGP 427.63,0%,427.63,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284064,2224129406,B0DFWH6SHF,,"Junior Baby Boy 3pcs set Long Sleeve Jacket & Long Sleeve Jumpsuit & Pants 6, 3-6 Months",EGP 399.12,0%,399.12,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275727,2224173106,B0DFWH7QWT,,"Junior Baby Boy Set Printed Sweatshirt & Pants 6, 3-6 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319282787,2224176912,B0DFWH9NXF,,"Junior Baby Girl Plaid Romper, 12 Months",EGP 256.58,0%,256.58,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277318,2224123303,B0DFWHDZCY,,"Junior Baby Boy 3pcs set Full Zipper Hoodie & Long Sleeve Jumpsuit & Printed Footed Pants, 0-3 Months",EGP 399.12,0%,399.12,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274928,2224172306,B0DFWHHWY9,,"Junior Baby Boy 3pcs set Long Sleeve Hooded Jacket & Long Sleeve Jumpsuit & Pants 6, 3-6 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275871,2224173118,B0DFWHJWFJ,,"Junior Baby Boy Set Printed Sweatshirt & Pants, 18 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274973,2224172309,B0DFWHL6V8,,"Junior Baby Boy 3pcs set Long Sleeve Hooded Jacket & Long Sleeve Jumpsuit & Pants 9, 6-9 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284361,2224130424,B0DFWHMSMY,,"Junior Baby Boy 3pcs set Long Sleeve Jacket & Long Sleeve Jumpsuit & Pants, 24 Months",EGP 399.12,0%,399.12,10,,10,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284323,2224130406,B0DFWHQ7R4,,"Junior Baby Boy 3pcs set Long Sleeve Jacket & Long Sleeve Jumpsuit & Pants 6, 3-6 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277417,2224123309,B0DFWHRJ21,,"Junior Baby Boy 3pcs set Full Zipper Hoodie & Long Sleeve Jumpsuit & Printed Pants, 6-9 Months",EGP 399.12,0%,399.12,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284347,2224130412,B0DFWJ246L,,"Junior Baby Boy 3pcs set Long Sleeve Jacket & Long Sleeve Jumpsuit & Pants, 12 Months",EGP 399.12,0%,399.12,12,,12,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319282756,2224176903,B0DFWJ82CK,,"Junior Baby Girl Plaid Footed Romper, 3 Months",EGP 256.58,0%,256.58,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273464,2224120306,B0DFWJVJH6,,"Junior Baby Boy 3pcs set Hooded Jacket & Long Sleeve Jumpsuit & Printed Pants, 3-6 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319282824,2224177012,B0DFWK3MYJ,,"Junior Baby Girl Hooded two tones Romper, 12 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284200,2224130112,B0DFWK4RF7,,"Junior Baby Boy Fur Collar Romper, 12 Months",EGP 256.58,0%,256.58,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284354,2224130418,B0DFWK5G18,,"Junior Baby Boy 3pcs set Long Sleeve Jacket & Long Sleeve Jumpsuit & Pants, 18 Months",EGP 399.12,0%,399.12,12,,12,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319284187,2224130106,B0DFWK5T7L,,"Junior Baby Boy Fur Collar Romper 6, 3-6 Months",EGP 256.58,0%,256.58,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
